#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
STON1	IGF2R	4447142	4441925	9606.ENSP00000384615	9606.ENSP00000349437	0	0	0	0	0	0	0.900	0.053	0.901
RAB5C	CMTM6	4450219	4432815	9606.ENSP00000447053	9606.ENSP00000205636	0	0	0	0	0.058	0	0.900	0	0.901
HAUS6	CNTRL	4445405	4444274	9606.ENSP00000369871	9606.ENSP00000362962	0	0	0	0	0.049	0.043	0.900	0	0.901
ANXA1	CXCR5	4444796	4436951	9606.ENSP00000366109	9606.ENSP00000292174	0	0	0	0	0	0	0.900	0.053	0.901
DYNC1H1	PDS5B	4441877	4438887	9606.ENSP00000348965	9606.ENSP00000313851	0	0	0	0	0.052	0	0.900	0	0.901
MOSPD2	SLC2A3	4445402	4432652	9606.ENSP00000369860	9606.ENSP00000075120	0	0	0	0	0	0	0.900	0.058	0.901
RPRD1A	ICE1	4446881	4437306	9606.ENSP00000381984	9606.ENSP00000296564	0	0	0	0	0.053	0	0.900	0	0.901
ZSWIM8	PSMD7	4446847	4433080	9606.ENSP00000381693	9606.ENSP00000219313	0	0	0	0	0.060	0	0.900	0	0.901
NCOA2	GTF3A	4448095	4445505	9606.ENSP00000399968	9606.ENSP00000370532	0	0	0	0	0	0.057	0.900	0	0.901
IGF2R	TRIP10	4441925	4439334	9606.ENSP00000349437	9606.ENSP00000320117	0	0	0	0	0.057	0	0.900	0	0.901
SFI1	CEP152	4446992	4445475	9606.ENSP00000383145	9606.ENSP00000370337	0	0	0	0	0.055	0	0.900	0.046	0.901
SFI1	OFD1	4446992	4441413	9606.ENSP00000383145	9606.ENSP00000344314	0	0	0	0	0.059	0	0.900	0.041	0.901
DPP7	ANXA2	4443774	4441580	9606.ENSP00000360635	9606.ENSP00000346032	0	0	0	0	0	0	0.900	0.057	0.901
TLE3	TLE4	4450409	4444744	9606.ENSP00000452871	9606.ENSP00000365720	0	0	0	0.980	0	0	0.900	0.803	0.901
ZBTB16	RBBP6	4440846	4439156	9606.ENSP00000338157	9606.ENSP00000317872	0	0	0	0	0	0.060	0.900	0	0.901
POLR2H	ELL	4448791	4435141	9606.ENSP00000415536	9606.ENSP00000262809	0	0	0	0	0	0	0.900	0.057	0.901
JAK1	MAP3K11	4441317	4438523	9606.ENSP00000343204	9606.ENSP00000309597	0	0	0	0.568	0	0	0.900	0.079	0.901
ANO6	PLD1	4448504	4441280	9606.ENSP00000409126	9606.ENSP00000342793	0	0	0	0	0	0	0.900	0.058	0.901
ZSWIM8	PSMC5	4446847	4438605	9606.ENSP00000381693	9606.ENSP00000310572	0	0	0	0	0.051	0	0.900	0	0.901
POLR2H	PAXIP1	4448791	4447067	9606.ENSP00000415536	9606.ENSP00000384048	0	0	0	0	0.054	0	0.900	0	0.901
PIK3R1	GPR65	4449428	4435771	9606.ENSP00000428056	9606.ENSP00000267549	0	0	0	0	0	0.057	0.900	0	0.901
GTF3A	NCOA3	4445505	4443859	9606.ENSP00000370532	9606.ENSP00000361066	0	0	0	0	0	0.057	0.900	0	0.901
PPP1R9B	TOX4	4451329	4451250	9606.ENSP00000478767	9606.ENSP00000477868	0	0	0	0	0	0.053	0.900	0	0.901
LILRB2	PTPRB	4445945	4440613	9606.ENSP00000375629	9606.ENSP00000334928	0	0	0	0	0	0.059	0.900	0	0.901
STAT2	ST13	4439022	4432930	9606.ENSP00000315768	9606.ENSP00000216218	0	0	0	0	0	0	0.900	0.057	0.901
KLHL5	ZBTB16	4449268	4440846	9606.ENSP00000423897	9606.ENSP00000338157	0	0	0	0.547	0	0.057	0.900	0	0.901
IGF2R	SH3GL1	4441925	4435914	9606.ENSP00000349437	9606.ENSP00000269886	0	0	0	0	0	0	0.900	0.057	0.901
CCAR1	LSM8	4435657	4434090	9606.ENSP00000265872	9606.ENSP00000249299	0	0	0	0	0.060	0	0.900	0	0.901
SFI1	SDCCAG8	4446992	4442687	9606.ENSP00000383145	9606.ENSP00000355499	0	0	0	0	0.055	0	0.900	0	0.901
GDI2	TRAPPC12	4445338	4439680	9606.ENSP00000369538	9606.ENSP00000324318	0	0	0	0	0.055	0	0.900	0	0.901
POLR2H	TAF1	4448791	4448421	9606.ENSP00000415536	9606.ENSP00000406549	0	0	0	0	0	0	0.900	0.056	0.901
SEC13	PDS5B	4445779	4438887	9606.ENSP00000373312	9606.ENSP00000313851	0	0	0	0	0.054	0	0.900	0	0.901
SFI1	PCM1	4446992	4439896	9606.ENSP00000383145	9606.ENSP00000327077	0	0	0	0	0.055	0	0.900	0	0.901
HLA-DPB1	LAG3	4448476	4432798	9606.ENSP00000408146	9606.ENSP00000203629	0	0	0	0	0	0	0.900	0.054	0.901
ARHGAP30	RHOT2	4443012	4439488	9606.ENSP00000356992	9606.ENSP00000321971	0	0	0	0	0	0.057	0.900	0	0.901
CCT8	SDCBP	4436697	4434752	9606.ENSP00000286788	9606.ENSP00000260130	0	0	0	0	0	0.057	0.900	0	0.901
PSMB8	CTNNB1	4444469	4441426	9606.ENSP00000364016	9606.ENSP00000344456	0	0	0	0	0	0.052	0.900	0.046	0.901
NCOA1	GTF3A	4447214	4445505	9606.ENSP00000385216	9606.ENSP00000370532	0	0	0	0	0	0.057	0.900	0	0.901
HMOX2	MOSPD2	4451218	4445402	9606.ENSP00000477572	9606.ENSP00000369860	0	0	0	0	0	0	0.900	0.058	0.901
CEP152	DYNC1H1	4445475	4441877	9606.ENSP00000370337	9606.ENSP00000348965	0	0	0	0	0	0	0.900	0.055	0.901
TMBIM1	TNFRSF1B	4448525	4444700	9606.ENSP00000409738	9606.ENSP00000365435	0	0	0	0	0.060	0	0.900	0	0.901
HCFC1	MGA	4438516	4433106	9606.ENSP00000309555	9606.ENSP00000219905	0	0	0	0	0	0.056	0.900	0	0.901
SRSF3	NUPL2	4444253	4434651	9606.ENSP00000362820	9606.ENSP00000258742	0	0	0	0	0.058	0	0.900	0	0.901
RNF111	ZBTB16	4450438	4440846	9606.ENSP00000453872	9606.ENSP00000338157	0	0	0	0	0.050	0.050	0.900	0	0.901
HGS	TRIP10	4440236	4439334	9606.ENSP00000331201	9606.ENSP00000320117	0	0	0	0	0.055	0	0.900	0	0.901
FEM1B	COMMD7	4438315	4436326	9606.ENSP00000307298	9606.ENSP00000278980	0	0	0	0	0.057	0	0.900	0	0.901
DENND4A	GDI2	4447681	4445338	9606.ENSP00000391167	9606.ENSP00000369538	0	0	0	0	0	0	0.900	0	0.900
RGP1	CHML	4445001	4442691	9606.ENSP00000367318	9606.ENSP00000355511	0	0	0	0	0	0	0.900	0.050	0.900
FCGR3B	RECK	4449681	4444980	9606.ENSP00000433642	9606.ENSP00000367202	0	0	0	0	0	0	0.900	0	0.900
AP1G1	CD74	4446158	4432583	9606.ENSP00000377148	9606.ENSP00000009530	0	0	0	0	0	0	0.900	0	0.900
RAB5C	BLOC1S6	4450219	4433120	9606.ENSP00000447053	9606.ENSP00000220531	0	0	0	0	0	0	0.900	0	0.900
SCAMP1	CMTM6	4451552	4432815	9606.ENSP00000481022	9606.ENSP00000205636	0	0	0	0	0	0	0.900	0	0.900
KLHL5	FEM1B	4449268	4438315	9606.ENSP00000423897	9606.ENSP00000307298	0	0	0	0	0	0	0.900	0	0.900
TNRC6A	RNF2	4446455	4442902	9606.ENSP00000379144	9606.ENSP00000356480	0	0	0	0	0	0	0.900	0	0.900
AK6	MGA	4445453	4433106	9606.ENSP00000370193	9606.ENSP00000219905	0	0	0	0	0	0	0.900	0	0.900
NUP153	SLU7	4450099	4437371	9606.ENSP00000444029	9606.ENSP00000297151	0	0	0	0	0	0	0.900	0	0.900
DYNC1H1	SCLT1	4441877	4436413	9606.ENSP00000348965	9606.ENSP00000281142	0	0	0	0	0	0	0.900	0	0.900
DNM2	PDGFB	4445839	4440178	9606.ENSP00000373905	9606.ENSP00000330382	0	0	0	0	0	0	0.900	0.041	0.900
PHC1	JUN	4449958	4443699	9606.ENSP00000440674	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0.047	0.900
MCEMP1	CMTM6	4440140	4432815	9606.ENSP00000329920	9606.ENSP00000205636	0	0	0	0	0	0	0.900	0	0.900
FCGR3B	PIK3R1	4449681	4449428	9606.ENSP00000433642	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
HLA-DPB1	DYNC1H1	4448476	4441877	9606.ENSP00000408146	9606.ENSP00000348965	0	0	0	0	0	0	0.900	0	0.900
TMBIM1	MCEMP1	4448525	4440140	9606.ENSP00000409738	9606.ENSP00000329920	0	0	0	0	0	0	0.900	0	0.900
SDCBP	GRN	4434752	4432632	9606.ENSP00000260130	9606.ENSP00000053867	0	0	0	0	0	0	0.900	0.043	0.900
CXCR5	HEBP1	4436951	4432597	9606.ENSP00000292174	9606.ENSP00000014930	0	0	0	0	0	0	0.900	0	0.900
DYNC1H1	CEP63	4441877	4440709	9606.ENSP00000348965	9606.ENSP00000336524	0	0	0	0	0	0	0.900	0.049	0.900
PSMD1	GRN	4438504	4432632	9606.ENSP00000309474	9606.ENSP00000053867	0	0	0	0	0	0	0.900	0	0.900
SFI1	HAUS6	4446992	4445405	9606.ENSP00000383145	9606.ENSP00000369871	0	0	0	0	0	0	0.900	0	0.900
HLA-DPB1	KIFAP3	4448476	4442491	9606.ENSP00000408146	9606.ENSP00000354560	0	0	0	0	0	0	0.900	0	0.900
ANO6	MCEMP1	4448504	4440140	9606.ENSP00000409126	9606.ENSP00000329920	0	0	0	0	0	0	0.900	0	0.900
TNFRSF1B	PLD1	4444700	4441280	9606.ENSP00000365435	9606.ENSP00000342793	0	0	0	0	0	0	0.900	0	0.900
SFI1	CEP63	4446992	4440709	9606.ENSP00000383145	9606.ENSP00000336524	0	0	0	0	0	0	0.900	0	0.900
GNB1	HEBP1	4451621	4432597	9606.ENSP00000481878	9606.ENSP00000014930	0	0	0	0	0	0	0.900	0	0.900
HLA-DPB1	AP1G1	4448476	4446158	9606.ENSP00000408146	9606.ENSP00000377148	0	0	0	0	0	0	0.900	0	0.900
PTPRB	MCEMP1	4440613	4440140	9606.ENSP00000334928	9606.ENSP00000329920	0	0	0	0	0	0	0.900	0	0.900
RNF2	MCRS1	4442902	4441953	9606.ENSP00000356480	9606.ENSP00000349640	0	0	0	0	0	0	0.900	0	0.900
PLD1	CMTM6	4441280	4432815	9606.ENSP00000342793	9606.ENSP00000205636	0	0	0	0	0	0	0.900	0	0.900
PSMB3	LTB	4451799	4448557	9606.ENSP00000483688	9606.ENSP00000410481	0	0	0	0	0	0	0.900	0	0.900
ARPC1B	ITSN1	4447620	4445530	9606.ENSP00000389631	9606.ENSP00000370719	0	0	0	0	0	0	0.900	0	0.900
RNASET2	CCT8	4449364	4436697	9606.ENSP00000426455	9606.ENSP00000286788	0	0	0	0	0	0	0.900	0	0.900
PSMB3	TNFRSF1B	4451799	4444700	9606.ENSP00000483688	9606.ENSP00000365435	0	0	0	0	0	0	0.900	0.047	0.900
SCAMP1	TNFRSF1B	4451552	4444700	9606.ENSP00000481022	9606.ENSP00000365435	0	0	0	0	0	0	0.900	0	0.900
COPZ1	PDCD6	4450281	4435518	9606.ENSP00000449270	9606.ENSP00000264933	0	0	0	0	0.049	0	0.900	0	0.900
STAT1	ST13	4442456	4432930	9606.ENSP00000354394	9606.ENSP00000216218	0	0	0	0	0	0	0.900	0	0.900
PRMT1	TNRC6A	4448400	4446455	9606.ENSP00000406162	9606.ENSP00000379144	0	0	0	0	0	0	0.900	0.047	0.900
POLR2H	ICE1	4448791	4437306	9606.ENSP00000415536	9606.ENSP00000296564	0	0	0	0	0	0	0.900	0	0.900
TNFRSF1B	SLC2A3	4444700	4432652	9606.ENSP00000365435	9606.ENSP00000075120	0	0	0	0	0	0	0.900	0.045	0.900
GEMIN5	NUPL2	4436647	4434651	9606.ENSP00000285873	9606.ENSP00000258742	0	0	0	0	0.049	0	0.900	0	0.900
DYNC1H1	PA2G4	4441877	4437907	9606.ENSP00000348965	9606.ENSP00000302886	0	0	0	0	0.047	0	0.900	0	0.900
PAPSS1	VWF	4435571	4434871	9606.ENSP00000265174	9606.ENSP00000261405	0	0	0	0	0	0	0.900	0	0.900
SEC22B	KIFAP3	4450710	4442491	9606.ENSP00000463393	9606.ENSP00000354560	0	0	0	0	0	0	0.900	0	0.900
ZSWIM8	PSMB8	4446847	4444469	9606.ENSP00000381693	9606.ENSP00000364016	0	0	0	0	0	0	0.900	0	0.900
DYNC1H1	COG5	4441877	4437367	9606.ENSP00000348965	9606.ENSP00000297135	0	0	0	0	0	0	0.900	0	0.900
NCOA2	MED21	4448095	4436513	9606.ENSP00000399968	9606.ENSP00000282892	0	0	0	0	0	0	0.900	0	0.900
MOSPD2	TNFRSF1B	4445402	4444700	9606.ENSP00000369860	9606.ENSP00000365435	0	0	0	0	0	0	0.900	0	0.900
CCT2	GRN	4437556	4432632	9606.ENSP00000299300	9606.ENSP00000053867	0	0	0	0	0	0	0.900	0	0.900
PDGFB	PTPN12	4440178	4434062	9606.ENSP00000330382	9606.ENSP00000248594	0	0	0	0	0	0	0.900	0	0.900
CNTRL	SDCCAG8	4444274	4442687	9606.ENSP00000362962	9606.ENSP00000355499	0	0	0	0	0	0	0.900	0.050	0.900
GOLM1	IGFBP7	4445788	4437173	9606.ENSP00000373364	9606.ENSP00000295666	0	0	0	0	0	0	0.900	0	0.900
FGF1	POLR2H	4451524	4448791	9606.ENSP00000480791	9606.ENSP00000415536	0	0	0	0	0	0	0.900	0	0.900
RAB5C	STON1	4450219	4447142	9606.ENSP00000447053	9606.ENSP00000384615	0	0	0	0	0	0	0.900	0	0.900
POLR2A	NCOA1	4451459	4447214	9606.ENSP00000480158	9606.ENSP00000385216	0	0	0	0	0	0	0.900	0.046	0.900
TMBIM1	MOSPD2	4448525	4445402	9606.ENSP00000409738	9606.ENSP00000369860	0	0	0	0	0	0	0.900	0	0.900
POLR2A	NCOA6	4451459	4444453	9606.ENSP00000480158	9606.ENSP00000363929	0	0	0	0	0	0	0.900	0	0.900
CASP8AP2	RNF2	4451273	4442902	9606.ENSP00000478179	9606.ENSP00000356480	0	0	0	0	0	0	0.900	0	0.900
LTB	PSMC5	4448557	4438605	9606.ENSP00000410481	9606.ENSP00000310572	0	0	0	0	0	0	0.900	0	0.900
PLD1	MCEMP1	4441280	4440140	9606.ENSP00000342793	9606.ENSP00000329920	0	0	0	0	0	0	0.900	0	0.900
ZSWIM8	PSMA4	4446847	4432626	9606.ENSP00000381693	9606.ENSP00000044462	0	0	0	0	0	0	0.900	0	0.900
RNF2	UXT	4442902	4440785	9606.ENSP00000356480	9606.ENSP00000337393	0	0	0	0	0	0	0.900	0	0.900
LMNA	RAP1B	4443076	4434137	9606.ENSP00000357283	9606.ENSP00000250559	0	0	0	0	0	0	0.900	0	0.900
GPER1	ANXA1	4446636	4444796	9606.ENSP00000380281	9606.ENSP00000366109	0	0	0	0	0	0	0.900	0.041	0.900
EPN1	PPP3CC	4448405	4446725	9606.ENSP00000406209	9606.ENSP00000380878	0	0	0	0	0	0	0.900	0.050	0.900
STAT4	ANXA2	4446006	4441580	9606.ENSP00000376134	9606.ENSP00000346032	0	0	0	0	0	0	0.900	0	0.900
FGF1	GTF2F2	4451524	4441082	9606.ENSP00000480791	9606.ENSP00000340823	0	0	0	0	0	0	0.900	0	0.900
KIFAP3	RINT1	4442491	4434565	9606.ENSP00000354560	9606.ENSP00000257700	0	0	0	0	0	0	0.900	0	0.900
PDIA6	GOLM1	4447225	4445788	9606.ENSP00000385385	9606.ENSP00000373364	0	0	0	0	0	0	0.900	0	0.900
LILRB2	COPB1	4445945	4434113	9606.ENSP00000375629	9606.ENSP00000249923	0	0	0	0	0	0	0.900	0	0.900
AK6	MCRS1	4445453	4441953	9606.ENSP00000370193	9606.ENSP00000349640	0	0	0	0	0	0	0.900	0	0.900
TNFRSF1B	PSMB4	4444700	4436872	9606.ENSP00000365435	9606.ENSP00000290541	0	0	0	0	0	0	0.900	0	0.900
MYO18A	STAT3	4449809	4435468	9606.ENSP00000437073	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.045	0.900
SCAMP1	PTPRB	4451552	4440613	9606.ENSP00000481022	9606.ENSP00000334928	0	0	0	0	0	0	0.900	0	0.900
PTPRB	SLC2A3	4440613	4432652	9606.ENSP00000334928	9606.ENSP00000075120	0	0	0	0	0	0	0.900	0	0.900
RNASET2	PA2G4	4449364	4437907	9606.ENSP00000426455	9606.ENSP00000302886	0	0	0	0	0	0	0.900	0	0.900
STON1	STAM2	4447142	4435333	9606.ENSP00000384615	9606.ENSP00000263904	0	0	0	0	0	0	0.900	0	0.900
STON1	RAB5A	4447142	4436053	9606.ENSP00000384615	9606.ENSP00000273047	0	0	0	0	0	0	0.900	0	0.900
POLR2A	NCOA2	4451459	4448095	9606.ENSP00000480158	9606.ENSP00000399968	0	0	0	0	0.047	0	0.900	0	0.900
PDIA6	IGFBP7	4447225	4437173	9606.ENSP00000385385	9606.ENSP00000295666	0	0	0	0	0	0	0.900	0	0.900
SCAMP1	HMOX2	4451552	4451218	9606.ENSP00000481022	9606.ENSP00000477572	0	0	0	0	0	0	0.900	0	0.900
MCEMP1	COPB1	4440140	4434113	9606.ENSP00000329920	9606.ENSP00000249923	0	0	0	0	0	0	0.900	0	0.900
HLA-B	SEC13	4448060	4445779	9606.ENSP00000399168	9606.ENSP00000373312	0	0	0	0	0	0	0.900	0	0.900
GOLM1	PNPLA2	4445788	4440813	9606.ENSP00000373364	9606.ENSP00000337701	0	0	0	0	0	0	0.900	0	0.900
RNF2	ATN1	4442902	4441885	9606.ENSP00000356480	9606.ENSP00000349076	0	0	0	0	0	0	0.900	0	0.900
PSMB8	SPOPL	4444469	4436359	9606.ENSP00000364016	9606.ENSP00000280098	0	0	0	0	0	0	0.900	0	0.900
SEC31A	HLA-E	4446393	4444757	9606.ENSP00000378721	9606.ENSP00000365817	0	0	0	0	0	0	0.900	0.047	0.900
DPP7	PSMD1	4443774	4438504	9606.ENSP00000360635	9606.ENSP00000309474	0	0	0	0	0	0	0.900	0.050	0.900
RNASET2	PSMD1	4449364	4438504	9606.ENSP00000426455	9606.ENSP00000309474	0	0	0	0	0	0	0.900	0	0.900
COPZ1	SPTBN1	4450281	4441904	9606.ENSP00000449270	9606.ENSP00000349259	0	0	0	0	0	0	0.900	0	0.900
GOLM1	P4HB	4445788	4439955	9606.ENSP00000373364	9606.ENSP00000327801	0	0	0	0	0	0	0.900	0	0.900
TNFRSF1B	PSMD7	4444700	4433080	9606.ENSP00000365435	9606.ENSP00000219313	0	0	0	0	0	0	0.900	0	0.900
SYNE1	TINF2	4442844	4435762	9606.ENSP00000356224	9606.ENSP00000267415	0	0	0	0	0	0	0.900	0.049	0.900
GATAD2B	ING5	4443143	4439496	9606.ENSP00000357644	9606.ENSP00000322142	0	0	0	0	0	0	0.900	0	0.900
CHML	TRAPPC12	4442691	4439680	9606.ENSP00000355511	9606.ENSP00000324318	0	0	0	0	0	0	0.900	0	0.900
ARPC1B	PDGFB	4447620	4440178	9606.ENSP00000389631	9606.ENSP00000330382	0	0	0	0	0	0	0.900	0	0.900
RGS19	DYNLT1	4446363	4442803	9606.ENSP00000378483	9606.ENSP00000356056	0	0	0	0	0	0	0.900	0	0.900
PTPN6	CSTB	4447701	4436920	9606.ENSP00000391592	9606.ENSP00000291568	0	0	0	0	0	0	0.900	0	0.900
ROBO2	PRKAR2A	4448890	4435616	9606.ENSP00000417335	9606.ENSP00000265563	0	0	0	0	0	0	0.900	0	0.900
HAUS6	DYNC1H1	4445405	4441877	9606.ENSP00000369871	9606.ENSP00000348965	0	0	0	0	0	0	0.900	0	0.900
CFL1	STAT4	4449639	4446006	9606.ENSP00000432660	9606.ENSP00000376134	0	0	0	0	0	0	0.900	0	0.900
TNRC6A	NOTCH3	4446455	4435256	9606.ENSP00000379144	9606.ENSP00000263388	0	0	0	0	0	0	0.900	0.049	0.900
ANO6	COPB1	4448504	4434113	9606.ENSP00000409126	9606.ENSP00000249923	0	0	0	0	0	0	0.900	0	0.900
POLR2A	PCBP1	4451459	4438137	9606.ENSP00000480158	9606.ENSP00000305556	0	0	0	0	0.045	0	0.900	0	0.900
LTB	PSMA4	4448557	4432626	9606.ENSP00000410481	9606.ENSP00000044462	0	0	0	0	0	0	0.900	0	0.900
TAF7	MGA	4438816	4433106	9606.ENSP00000312709	9606.ENSP00000219905	0	0	0	0	0	0	0.900	0	0.900
GNB1	CCL21	4451621	4434713	9606.ENSP00000481878	9606.ENSP00000259607	0	0	0	0	0	0	0.900	0	0.900
KLHL5	COMMD7	4449268	4436326	9606.ENSP00000423897	9606.ENSP00000278980	0	0	0	0	0	0	0.900	0	0.900
SEC31A	CD74	4446393	4432583	9606.ENSP00000378721	9606.ENSP00000009530	0	0	0	0	0	0	0.900	0	0.900
IGF2R	BLOC1S6	4441925	4433120	9606.ENSP00000349437	9606.ENSP00000220531	0	0	0	0	0	0	0.900	0	0.900
DPP7	CCT8	4443774	4436697	9606.ENSP00000360635	9606.ENSP00000286788	0	0	0	0	0	0	0.900	0.041	0.900
GDI2	DPP7	4445338	4443774	9606.ENSP00000369538	9606.ENSP00000360635	0	0	0	0	0	0	0.900	0	0.900
ESR1	GTF2F2	4448358	4441082	9606.ENSP00000405330	9606.ENSP00000340823	0	0	0	0	0	0	0.900	0	0.900
SLU7	CCAR1	4437371	4435657	9606.ENSP00000297151	9606.ENSP00000265872	0	0	0	0	0	0	0.900	0	0.900
PSAP	CXCR5	4446348	4436951	9606.ENSP00000378394	9606.ENSP00000292174	0	0	0	0	0	0	0.900	0	0.900
NUPL2	MDM2	4434651	4434604	9606.ENSP00000258742	9606.ENSP00000258149	0	0	0	0	0	0	0.900	0	0.900
ANO6	SLC2A3	4448504	4432652	9606.ENSP00000409126	9606.ENSP00000075120	0	0	0	0	0	0	0.900	0	0.900
WWP1	KLHL5	4449416	4449268	9606.ENSP00000427793	9606.ENSP00000423897	0	0.004	0	0	0.048	0	0.900	0	0.900
GTF2F2	ICE1	4441082	4437306	9606.ENSP00000340823	9606.ENSP00000296564	0	0	0	0	0	0	0.900	0	0.900
POLR2H	JUN	4448791	4443699	9606.ENSP00000415536	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0	0.900
HMOX2	CMTM6	4451218	4432815	9606.ENSP00000477572	9606.ENSP00000205636	0	0	0	0	0	0	0.900	0	0.900
CDK5RAP2	RAB11A	4441367	4434975	9606.ENSP00000343818	9606.ENSP00000261890	0	0	0	0	0	0	0.900	0	0.900
SEC13	DYNC1H1	4445779	4441877	9606.ENSP00000373312	9606.ENSP00000348965	0	0	0	0	0.047	0	0.900	0	0.900
DPP7	SDCBP	4443774	4434752	9606.ENSP00000360635	9606.ENSP00000260130	0	0	0	0	0	0	0.900	0	0.900
VAPA	CMTM6	4441538	4432815	9606.ENSP00000345656	9606.ENSP00000205636	0	0	0	0	0	0	0.900	0	0.900
TXN	MAP4K4	4444406	4441356	9606.ENSP00000363641	9606.ENSP00000343658	0	0	0	0	0	0	0.900	0	0.900
ZMYM2	PIK3R1	4451432	4449428	9606.ENSP00000479904	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0.043	0.900
POLR2H	RPRD1A	4448791	4446881	9606.ENSP00000415536	9606.ENSP00000381984	0	0	0	0	0.050	0	0.900	0	0.900
GPER1	PSAP	4446636	4446348	9606.ENSP00000380281	9606.ENSP00000378394	0	0	0	0	0	0	0.900	0	0.900
PTPN6	ACAA1	4447701	4440473	9606.ENSP00000391592	9606.ENSP00000333664	0	0	0	0	0	0	0.900	0	0.900
PNPLA2	FBN1	4440813	4439770	9606.ENSP00000337701	9606.ENSP00000325527	0	0	0	0	0.049	0	0.900	0	0.900
MCRS1	TAF7	4441953	4438816	9606.ENSP00000349640	9606.ENSP00000312709	0	0	0	0	0	0	0.900	0	0.900
PHC1	GATAD2B	4449958	4443143	9606.ENSP00000440674	9606.ENSP00000357644	0	0	0	0	0	0	0.900	0	0.900
MYO18A	STAT1	4449809	4442456	9606.ENSP00000437073	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0	0.900
B2M	SEC31A	4450405	4446393	9606.ENSP00000452780	9606.ENSP00000378721	0	0	0	0	0	0	0.900	0	0.900
SEC13	CD74	4445779	4432583	9606.ENSP00000373312	9606.ENSP00000009530	0	0	0	0	0	0	0.900	0	0.900
CHD9	FHL2	4450568	4447410	9606.ENSP00000457466	9606.ENSP00000386665	0	0	0	0	0	0	0.900	0.049	0.900
PSAP	CCL21	4446348	4434713	9606.ENSP00000378394	9606.ENSP00000259607	0	0	0	0	0	0	0.900	0	0.900
PSMD1	AGA	4438504	4435453	9606.ENSP00000309474	9606.ENSP00000264595	0	0	0	0	0	0	0.900	0	0.900
ANO6	PTPRB	4448504	4440613	9606.ENSP00000409126	9606.ENSP00000334928	0	0	0	0	0	0	0.900	0	0.900
EIF4G3	EIF4H	4447007	4435645	9606.ENSP00000383274	9606.ENSP00000265753	0	0	0	0	0.079	0.157	0.720	0.597	0.900
PA2G4	SDCBP	4437907	4434752	9606.ENSP00000302886	9606.ENSP00000260130	0	0	0	0	0	0	0.900	0	0.900
SEC13	HLA-E	4445779	4444757	9606.ENSP00000373312	9606.ENSP00000365817	0	0	0	0	0	0	0.900	0	0.900
TNFRSF1B	PTPRB	4444700	4440613	9606.ENSP00000365435	9606.ENSP00000334928	0	0	0	0	0	0	0.900	0	0.900
HMOX2	ANO6	4451218	4448504	9606.ENSP00000477572	9606.ENSP00000409126	0	0	0	0	0	0	0.900	0	0.900
LMNA	PAPSS1	4443076	4435571	9606.ENSP00000357283	9606.ENSP00000265174	0	0	0	0	0	0	0.900	0	0.900
DYNC1H1	COPB2	4441877	4440101	9606.ENSP00000348965	9606.ENSP00000329419	0	0	0	0	0.048	0	0.900	0	0.900
FFAR2	PIK3R1	4451059	4449428	9606.ENSP00000473159	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
PA2G4	GRN	4437907	4432632	9606.ENSP00000302886	9606.ENSP00000053867	0	0	0	0	0	0	0.900	0	0.900
SPTBN1	COG5	4441904	4437367	9606.ENSP00000349259	9606.ENSP00000297135	0	0	0	0	0.042	0	0.900	0	0.900
AP2A2	CD74	4439946	4432583	9606.ENSP00000327694	9606.ENSP00000009530	0	0	0	0	0	0	0.900	0	0.900
CEP162	NDE1	4447213	4446534	9606.ENSP00000385215	9606.ENSP00000379643	0	0	0	0	0	0	0.900	0.049	0.900
HNRNPF	STAT4	4448121	4446006	9606.ENSP00000400433	9606.ENSP00000376134	0	0	0	0	0	0	0.900	0	0.900
GNB1	FFAR2	4451621	4451059	9606.ENSP00000481878	9606.ENSP00000473159	0	0	0	0	0	0	0.900	0	0.900
STAT3	CCT7	4435468	4434598	9606.ENSP00000264657	9606.ENSP00000258091	0	0	0	0	0	0	0.900	0.050	0.900
TMSB4X	CFD	4445428	4440329	9606.ENSP00000370010	9606.ENSP00000332139	0	0	0	0	0	0	0.900	0	0.900
RNASET2	GDI2	4449364	4445338	9606.ENSP00000426455	9606.ENSP00000369538	0	0	0	0	0	0	0.900	0	0.900
RBFOX2	GTF2F2	4448673	4441082	9606.ENSP00000413035	9606.ENSP00000340823	0	0	0	0	0	0	0.900	0	0.900
GTF2F2	ATM	4441082	4436300	9606.ENSP00000340823	9606.ENSP00000278616	0	0	0	0	0	0	0.900	0	0.900
SCAMP1	SLC2A3	4451552	4432652	9606.ENSP00000481022	9606.ENSP00000075120	0	0	0	0	0	0	0.900	0	0.900
ZSWIM8	PSMB4	4446847	4436872	9606.ENSP00000381693	9606.ENSP00000290541	0	0	0	0	0	0	0.900	0	0.900
